	text	class	sample
3171	O.	1	81
3173	Evnin,	1	81
3175	and	1	81
3177	J.	1	81
3179	Vanhoof	1	81
3180	,	0	81
3183	J.	0	81
3185	High	0	81
3187	Energy	0	81
3189	Phys.	0	81
3193	01	0	81
3194	(	0	81
3197	2015	0	81
3198	)	0	81
3199	108	0	81
3202	,	0	81
3203	arXiv	0	81
3205	:1412.3249	0	81
3206	[	0	81
3207	gr-qc	0	81
3208	].	0	81
3215	N.	1	82
3217	Deppe,	1	82
3219	A.	1	82
3221	Kolly,	1	82
3223	A.	1	82
3225	Frey,	1	82
3227	and	1	82
3229	G.	1	82
3231	Kunstatter	1	82
3232	,	0	82
3235	Phys.	0	82
3237	Rev.Lett	0	82
3239	.	0	82
3241	114	0	82
3244	(	0	82
3247	2015	0	82
3248	)	0	82
3249	071102	0	82
3252	,	0	82
3253	arXiv	0	82
3255	:1410.1869	0	82
3256	[	0	82
3257	hep-th	0	82
3258	].	0	82
3265	H.	1	83
3267	Okawa,	1	83
3269	V.	1	83
3271	Cardoso,	1	83
3273	and	1	83
3275	P.	1	83
3277	Pani	1	83
3278	,	0	83
3281	Phys.	0	83
3283	Rev.	0	83
3285	D	0	83
3289	89	0	83
3292	(	0	83
3293	2014	0	83
3294	)	0	83
3295	041502	0	83
3298	,	0	83
3299	arXiv	0	83
3301	:1311.1235	0	83
3302	[	0	83
3303	gr-qc	0	83
3304	].	0	83
3311	P.	1	84
3313	Basu,	1	84
3315	C.	1	84
3317	Krishnan,	1	84
3319	and	1	84
3321	A.	1	84
3323	Saurabh	1	84
3324	,	0	84
3327	Int.	0	84
3329	J.	0	84
3331	Mod.	0	84
3333	Phys.	0	84
3335	A	0	84
3337	30	0	84
3340	(	0	84
3343	2015	0	84
3344	)	0	84
3345	1550128	0	84
3348	,	0	84
3349	arXiv	0	84
3351	:1408.0624	0	84
3352	[	0	84
3353	hep-th	0	84
3354	].	0	84
3361	P.	1	85
3363	Basu,	1	85
3365	C.	1	85
3367	Krishnan,	1	85
3369	and	1	85
3371	P.N.	1	85
3373	Bala	1	85
3375	Subramanian	1	85
3376	,	0	85
3379	Phys.	0	85
3381	Lett.B	0	85
3385	746	0	85
3388	(	0	85
3391	2015	0	85
3392	)	0	85
3393	261	0	85
3396	,	0	85
3397	arXiv	0	85
3399	:1501.07499	0	85
3400	[	0	85
3401	hep-th	0	85
3402	].	0	85
3409	D.	1	86
3411	Christodoulou	1	86
3412	,	0	86
3415	Ann.	0	86
3417	Math.	0	86
3419	Second	0	86
3421	Series	0	86
3425	149	0	86
3428	(	0	86
3429	1999	0	86
3430	)	0	86
3433	183	0	86
3434	.	0	86
3461	IEEE	0	87
3463	JOURNAL	0	87
3465	ON	0	87
3467	SELECTED	0	87
3469	AREAS	0	87
3471	IN	0	87
3473	COMMUNICATIONS	0	87
3474	,	0	87
3476	VOL.	0	87
3479	18	0	87
3480	,	0	87
3482	NO.	0	87
3485	8	0	87
3486	,	0	87
3489	AUGUST	0	87
3491	2000	0	87
3492	).	0	87
3503	Diamond	0	88
3505	&amp;	0	88
3507	Related	0	88
3509	Materials	0	88
3513	20	0	88
3516	(	0	88
3517	2011	0	88
3518	)	0	88
3521	520–522	0	88
3537	Phys.	0	89
3539	Status	0	89
3541	Solidi	0	89
3543	A	0	89
3547	206	0	89
3548	,	0	89
3550	No.	0	89
3553	6	0	89
3554	,	0	89
3557	1130–	0	89
3559	1134	0	89
3562	(	0	89
3563	2009	0	89
3564	)	0	89
3572	Applied	0	90
3574	Mathematics	0	90
3576	and	0	90
3578	Computation	0	90
3582	192	0	90
3585	(	0	90
3586	2007	0	90
3587	)	0	90
3590	487–495	0	90
3602	115~k	0	91
3604	IKANbALIIUNS	0	91
3606	ON	0	91
3608	BIOMEDICAL	0	91
3610	ENGINEERING	0	91
3611	,	0	91
3613	VOL	0	91
3616	43	0	91
3617	,	0	91
3619	NO	0	91
3622	9	0	91
3623	,	0	91
3626	SEPTEMBER	0	91
3628	1996	0	91
3632	919	0	91
3641	M.	1	92
3643	E.	1	92
3645	Peskin,	1	92
3647	D.	1	92
3649	V.	1	92
3651	Schroeder	1	92
3652	,	0	92
3655	An	0	92
3657	Introduction	0	92
3659	to	0	92
3661	Quantum	0	92
3663	Field	0	92
3665	Theory	0	92
3666	;	0	92
3669	1995	0	92
3672	ed.,	0	92
3675	Westview,	0	92
3677	Boulder,	0	92
3679	CO	0	92
3680	,	0	92
3683	1995	0	92
3684	.URL	0	92
3687	https:	0	92
3689	//cds.cern.ch/record/257493	0	92
3697	E.	1	93
3699	Fradkin	1	93
3700	,	0	93
3703	Field	0	93
3705	Theories	0	93
3707	of	0	93
3709	Condensed	0	93
3711	Matter	0	93
3713	Physics	0	93
3714	,	0	93
3717	2nd	0	93
3719	Edition	0	93
3720	,	0	93
3723	Cambridge	0	93
3725	University	0	93
3727	Press	0	93
3728	,	0	93
3731	2013	0	93
3732	.	0	93
3740	[3]	0	94
3741	K	1	94
3743	.G	1	94
3745	.Wilson	1	94
3748	,	0	94
3749	Confinement	0	94
3751	ofQuarks	0	94
3754	,	0	94
3757	Phys.	0	94
3759	Rev.D	0	94
3761	10	0	94
3764	(	0	94
3765	1974	0	94
3768	)	0	94
3771	2445-2459	0	94
3774	,[,	0	94
3775	45	0	94
3777	(1974)	0	94
3778	].	0	94
3779	doi:10.	0	94
3781	1103/PhysRevD.10.2445	0	94
3782	.	0	94
3789	M.	1	95
3791	Troyer,	1	95
3793	U.-J.	1	95
3795	Wiese	1	95
3796	,	0	95
3799	Computational	0	95
3801	complexity	0	95
3803	and	0	95
3805	fundamental	0	95
3807	limitations	0	95
3809	to	0	95
3811	fermionic	0	95
3813	quan-tumMonte	0	95
3815	Carlo	0	95
3817	simulations	0	95
3820	,	0	95
3821	Phys	0	95
3823	.Rev	0	95
3825	.Lett	0	95
3827	.	0	95
3829	94	0	95
3832	(	0	95
3835	2005	0	95
3836	)	0	95
3837	170201	0	95
3840	.	0	95
3841	arXiv	0	95
3843	:cond-mat/0408370	0	95
3844	,	0	95
3845	doi:	0	95
3847	10.1103/PhysRevLett.94.170201	0	95
3848	.	0	95
3855	J.	1	96
3857	Kogut,	1	96
3859	L.	1	96
3861	Susskind	1	96
3862	,	0	96
3865	Hamiltonian	0	96
3867	formulation	0	96
3869	of	0	96
3871	wilson&apos;s	0	96
3873	lattice	0	96
3875	gauge	0	96
3877	theories	0	96
3878	,	0	96
3881	Phys.	0	96
3883	Rev.	0	96
3885	D	0	96
3889	11	0	96
3892	(	0	96
3893	1975	0	96
3894	)	0	96
3897	395-408	0	96
3898	.	0	96
3899	doi	0	96
3901	:10.1103/PhysRevD.11.395.URL	0	96
3905	https:	0	96
3907	//link.aps.org/doi/10.1103/PhysRevD.11.395	0	96
3915	E.	1	97
3917	Zohar,	1	97
3919	J.	1	97
3921	I.	1	97
3923	Cirac,	1	97
3925	B.	1	97
3927	Reznik	1	97
3928	,	0	97
3931	Quantum	0	97
3933	Simulations	0	97
3935	of	0	97
3937	Lattice	0	97
3939	Gauge	0	97
3941	Theories	0	97
3943	using	0	97
3945	Ultracold	0	97
3947	Atoms	0	97
3949	in	0	97
3951	Opti-calLattices	0	97
3954	,	0	97
3955	Rept	0	97
3957	.Prog	0	97
3959	.Phys	0	97
3961	.	0	97
3963	79	0	97
3966	(	0	97
3969	1	0	97
3970	)(	0	97
3973	2016	0	97
3974	)	0	97
3975	014401	0	97
3978	.	0	97
3979	arXiv	0	97
3981	:1503.02312	0	97
3982	,	0	97
3983	doi	0	97
3985	:10.1088/0034-4885/79/1/014401	0	97
3986	.	0	97
3993	U.-J.	1	98
3995	Wiese	1	98
3996	,	0	98
3999	Ultracold	0	98
4001	Quantum	0	98
4003	Gases	0	98
4005	and	0	98
4007	Lattice	0	98
4009	Systems:	0	98
4011	Quantum	0	98
4013	Simulation	0	98
4015	of	0	98
4017	Lattice	0	98
4019	Gauge	0	98
4021	Theories	0	98
4022	,	0	98
4025	AnnalenPhys	0	98
4027	.	0	98
4029	525	0	98
4032	(	0	98
4035	2013	0	98
4036	)	0	98
4037	777	0	98
4039	-796	0	98
4040	.	0	98
4041	arXiv	0	98
4043	:1305.1602	0	98
4044	,	0	98
4045	doi	0	98
4047	:10.1002/andp.201300104	0	98
4048	.	0	98
4055	S.	1	99
4057	R.	1	99
4059	White	1	99
4060	,	0	99
4063	Density	0	99
4065	matrix	0	99
4067	formulation	0	99
4069	for	0	99
4071	quantum	0	99
4073	renormalization	0	99
4075	groups	0	99
4076	,	0	99
4079	Physical	0	99
4081	Review	0	99
4083	Letters	0	99
4087	69	0	99
4090	(	0	99
4091	19	0	99
4092	)	0	99
4094	(	0	99
4095	1992	0	99
4096	)	0	99
4097	2863	0	99
4099	-2866	0	99
4100	.	0	99
4101	doi	0	99
4103	:10.1103/PhysRevLett.69.2863	0	99
4104	.URL	0	99
4107	http:	0	99
4109	//link.aps.org/doi/10.1103/PhysRevLett.69.2863	0	99
4117	F.	1	100
4119	Verstraete,	1	100
4121	V.	1	100
4123	Murg,	1	100
4125	J.	1	100
4127	I.	1	100
4129	Cirac	1	100
4130	,	0	100
4133	Matrix	0	100
4135	product	0	100
4137	states,	0	100
4139	projected	0	100
4141	entangled	0	100
4143	pair	0	100
4145	states,	0	100
4147	and	0	100
4149	variational	0	100
4151	renormalization	0	100
4153	group	0	100
4155	m	0	100
4159	57	0	100
4160	(	0	100
4163	2	0	100
4164	)	0	100
4165	143	0	100
4167	-224	0	100
4168	.	0	100
4169	arXiv	0	100
4171	:0907.2796	0	100
4172	,	0	100
4173	doi	0	100
4175	:10.1080/14789940801912366	0	100
4176	.URL	0	100
4179	http:	0	100
4181	//arxiv.org/abs/0907.2796	0	100
4188	[10	0	101
4190	]	0	101
4191	D.Pérez	1	101
4193	-García	1	101
4195	,M.Sanz,	1	101
4197	C.E	1	101
4199	.Gonzalez-	1	101
4201	Guillen,M	1	101
4203	.M.	1	101
4205	Wolf,J.I	1	101
4207	.	1	101
4209	Cirac	1	101
4210	,	0	101
4213	Acanonical	0	101
4215	form	0	101
4217	for	0	101
4219	Projected	0	101
4221	Entangled	0	101
4223	Pair	0	101
4225	States	0	101
4227	and	0	101
4229	applications	0	101
4233	12	0	101
4237	025010	0	101
4238	.	0	101
4241	doi:10	0	101
4243	.1088/1367-2630/12/2/025010	0	101
4244	.	0	101
4246	URL	0	101
4249	http://arxiv.org/abs/0908.1674v1	0	101
4250	;	0	101
4251	http://arxiv.org/pdf/0908.1674v1	0	101
4259	M.	1	102
4261	Bañuls,	1	102
4263	K.	1	102
4265	Cichy,	1	102
4267	J.	1	102
4269	Cirac,	1	102
4271	K.	1	102
4273	Jansen	1	102
4274	,	0	102
4277	The	0	102
4279	mass	0	102
4281	spectrum	0	102
4283	of	0	102
4285	the	0	102
4287	schwinger	0	102
4289	model	0	102
4291	with	0	102
4293	matrix	0	102
4295	product	0	102
4297	states	0	102
4298	,	0	102
4301	Journalof	0	102
4303	High	0	102
4305	Energy	0	102
4307	Physics	0	102
4311	2013	0	102
4314	(	0	102
4317	11	0	102
4318	)(	0	102
4321	2013	0	102
4322	)	0	102
4323	158	0	102
4326	.	0	102
4327	doi	0	102
4329	:10.1007/JHEP11(2013)158	0	102
4330	.URL	0	102
4333	https:	0	102
4335	//doi.org/10.1007/JHEP11(2013)158	0	102
4343	Y.	1	103
4345	Shimizu,	1	103
4347	Y.	1	103
4349	Kuramashi	1	103
4350	,	0	103
4353	Grassmann	0	103
4355	tensor	0	103
4357	renormalization	0	103
4359	group	0	103
4361	approach	0	103
4363	to	0	103
4365	one-flavor	0	103
4367	lattice	0	103
4369	schwinger	0	103
4371	model	0	103
4372	,	0	103
4375	Phys.Rev	0	103
4377	.D	0	103
4381	90	0	103
4384	(	0	103
4387	2014	0	103
4388	)	0	103
4389	014508	0	103
4392	.	0	103
4393	doi	0	103
4395	:10.1103/PhysRevD.90.014508	0	103
4396	.URL	0	103
4399	https:	0	103
4401	//link.aps.org/doi/10.1103/PhysRevD.90.014508	0	103
4408	[13	0	104
4410	]	0	104
4411	B.Buyens	1	104
4413	,J	1	104
4415	.Haegeman,	1	104
4417	K.Van	1	104
4419	Acoleyen,H	1	104
4421	.Verschelde,	1	104
4423	F.	1	104
4425	Verstraete	1	104
4426	,	0	104
4427	Matrix	0	104
4429	productstatesfor	0	104
4431	gaugefieldtheories	0	104
4434	,	0	104
4435	Phys.	0	104
4437	Rev.Lett	0	104
4439	.	0	104
4441	113	0	104
4444	(	0	104
4447	2014	0	104
4450	)	0	104
4453	091601	0	104
4456	.	0	104
4459	doi:	0	104
4461	10.1103	0	104
4463	/PhysRevLett.	0	104
4465	113.091601	0	104
4468	.	0	104
4470	URL	0	104
4473	https://link.aps.org/doi/10.1103/PhysRevLett.113.091601	0	104
4481	P.	1	105
4483	Silvi,	1	105
4485	E.	1	105
4487	Rico,	1	105
4489	T.	1	105
4491	Calarco,	1	105
4493	S.	1	105
4495	Montangero	1	105
4496	,	0	105
4499	Lattice	0	105
4501	gauge	0	105
4503	tensor	0	105
4505	networks	0	105
4506	,	0	105
4509	New	0	105
4511	Journal	0	105
4513	of	0	105
4515	Physics	0	105
4519	16	0	105
4522	(	0	105
4523	10	0	105
4524	)	0	105
4526	(	0	105
4527	2014	0	105
4528	)	0	105
4529	103015	0	105
4532	.URL	0	105
4535	http:	0	105
4537	//stacks.iop.org/1367-2630/16/i=10/a=103015	0	105
4545	B.	1	106
4547	Buyens,	1	106
4549	K.	1	106
4551	Van	1	106
4553	Acoleyen,	1	106
4555	J.	1	106
4557	Haegeman,	1	106
4559	F.	1	106
4561	Verstraete	1	106
4562	,	0	106
4565	Matrix	0	106
4567	product	0	106
4569	states	0	106
4571	for	0	106
4573	Hamiltonian	0	106
4575	lattice	0	106
4577	gauge	0	106
4579	theories	0	106
4580	,ArXiv	0	106
4582	e	0	106
4584	-prints	0	106
4585	arXiv:1411.0020	0	106
4586	.	0	106
4593	E.	1	107
4595	Rico,	1	107
4597	T.	1	107
4599	Pichler,	1	107
4601	M.	1	107
4603	Dalmonte,	1	107
4605	P.	1	107
4607	Zoller,	1	107
4609	S.	1	107
4611	Montangero	1	107
4612	,	0	107
4615	Tensor	0	107
4617	networks	0	107
4619	for	0	107
4621	lattice	0	107
4623	gauge	0	107
4625	theories	0	107
4627	and	0	107
4629	atomic	0	107
4631	quantum	0	107
4633	simulat	0	107
4637	Phys.Rev	0	107
4639	.Lett	0	107
4641	.	0	107
4643	112	0	107
4646	(	0	107
4649	2014	0	107
4650	)	0	107
4651	201601	0	107
4654	.	0	107
4655	doi	0	107
4657	:10.1103/PhysRevLett.112.201601	0	107
4658	.URL	0	107
4661	https:	0	107
4663	//link.aps.org/doi/10.1103/PhysRevLett.112.201601	0	107
4671	H.	1	108
4673	Saito,	1	108
4675	M.	1	108
4677	C.	1	108
4679	Bañuls,	1	108
4681	K.	1	108
4683	Cichy,	1	108
4685	J.	1	108
4687	I.	1	108
4689	Cirac,	1	108
4691	K.	1	108
4693	Jansen	1	108
4694	,	0	108
4697	The	0	108
4699	temperature	0	108
4701	dependence	0	108
4703	of	0	108
4705	the	0	108
4707	chiral	0	108
4709	condensate	0	108
4711	inthe	0	108
4713	Schwinger	0	108
4715	model	0	108
4717	with	0	108
4719	Matrix	0	108
4721	Product	0	108
4723	States	0	108
4726	,	0	108
4727	PoS	0	108
4731	LATTICE2014	0	108
4734	(	0	108
4737	2014	0	108
4738	)	0	108
4739	302	0	108
4742	.	0	108
4743	arXiv	0	108
4745	:1412.0596	0	108
4746	.	0	108
4753	S.	1	109
4755	Kühn,	1	109
4757	E.	1	109
4759	Zohar,	1	109
4761	J.	1	109
4763	I.	1	109
4765	Cirac,	1	109
4767	M.	1	109
4769	C.	1	109
4771	Bañuls	1	109
4772	,	0	109
4775	Non-abelian	0	109
4777	string	0	109
4779	breaking	0	109
4781	phenomena	0	109
4783	with	0	109
4785	matrix	0	109
4787	product	0	109
4789	states	0	109
4790	,	0	109
4793	Journalof	0	109
4795	High	0	109
4797	Energy	0	109
4799	Physics	0	109
4803	2015	0	109
4806	(	0	109
4809	7	0	109
4810	)(	0	109
4813	2015	0	109
4814	)	0	109
4815	130	0	109
4818	.	0	109
4819	doi	0	109
4821	:10.1007/JHEP07(2015)130	0	109
4822	.URL	0	109
4825	https:	0	109
4827	//doi.org/10.1007/JHEP07(2015)130	0	109
4835	M.	1	110
4837	C.	1	110
4839	Bañuls,	1	110
4841	K.	1	110
4843	Cichy,	1	110
4845	J.	1	110
4847	I.	1	110
4849	Cirac,	1	110
4851	K.	1	110
4853	Jansen,	1	110
4855	H.	1	110
4857	Saito	1	110
4858	,	0	110
4861	Thermal	0	110
4863	evolution	0	110
4865	of	0	110
4867	the	0	110
4869	schwinger	0	110
4871	model	0	110
4873	with	0	110
4875	matrix	0	110
4877	product	0	110
4879	operators	0	110
4880	,	0	110
4883	Phys.Rev	0	110
4885	.D	0	110
4889	92	0	110
4892	(	0	110
4895	2015	0	110
4896	)	0	110
4897	034519	0	110
4900	.	0	110
4901	doi	0	110
4903	:10.1103/PhysRevD.92.034519	0	110
4904	.URL	0	110
4907	https:	0	110
4909	//link.aps.org/doi/10.1103/PhysRevD.92.034519	0	110
4917	M.	1	111
4919	C.	1	111
4921	Bañuls,	1	111
4923	K.	1	111
4925	Cichy,	1	111
4927	K.	1	111
4929	Jansen,	1	111
4931	H.	1	111
4933	Saito	1	111
4934	,	0	111
4937	Chiral	0	111
4939	condensate	0	111
4941	in	0	111
4943	the	0	111
4945	schwinger	0	111
4947	model	0	111
4949	with	0	111
4951	matrix	0	111
4953	product	0	111
4955	operators	0	111
4956	,	0	111
4959	Phys.Rev	0	111
4961	.D	0	111
4965	93	0	111
4968	(	0	111
4971	2016	0	111
4972	)	0	111
4973	094512	0	111
4976	.	0	111
4977	doi	0	111
4979	:10.1103/PhysRevD.93.094512	0	111
4980	.URL	0	111
4983	https:	0	111
4985	//link.aps.org/doi/10.1103/PhysRevD.93.094512	0	111
4993	T.	1	112
4995	Pichler,	1	112
4997	M.	1	112
4999	Dalmonte,	1	112
5001	E.	1	112
5003	Rico,	1	112
5005	P.	1	112
5007	Zoller,	1	112
5009	S.	1	112
5011	Montangero	1	112
5012	,	0	112
5015	Real-time	0	112
5017	dynamics	0	112
5019	in	0	112
5021	u(1)	0	112
5023	lattice	0	112
5025	gauge	0	112
5027	theories	0	112
5029	with	0	112
5031	tensor	0	112
5033	networks	0	112
5037	Phys.Rev	0	112
5039	.X	0	112
5043	6	0	112
5046	(	0	112
5049	2016	0	112
5050	)	0	112
5051	011023	0	112
5054	.	0	112
5055	doi	0	112
5057	:10.1103/PhysRevX.6.011023	0	112
5058	.URL	0	112
5061	https:	0	112
5063	//link.aps.org/doi/10.1103/PhysRevX.6.011023	0	112
5071	B.	1	113
5073	Buyens,	1	113
5075	J.	1	113
5077	Haegeman,	1	113
5079	F.	1	113
5081	Hebenstreit,	1	113
5083	F.	1	113
5085	Verstraete,	1	113
5087	K.	1	113
5089	Van	1	113
5091	Acoleyen	1	113
5092	,	0	113
5095	Real-time	0	113
5097	simulation	0	113
5099	of	0	113
5101	the	0	113
5103	Schwinger	0	113
5105	effectwith	0	113
5107	Matrix	0	113
5109	Product	0	113
5111	States	0	113
5113	arXiv	0	113
5115	:1612.00739	0	113
5116	.	0	113
5123	P.	1	114
5125	Silvi,	1	114
5127	E.	1	114
5129	Rico,	1	114
5131	M.	1	114
5133	Dalmonte,	1	114
5135	F.	1	114
5137	Tschirsich,	1	114
5139	S.	1	114
5141	Montangero	1	114
5142	,	0	114
5145	Finite-density	0	114
5147	phase	0	114
5149	diagram	0	114
5151	of	0	114
5153	a	0	114
5155	(1+1)-d	0	114
5157	non-abelianlattice	0	114
5159	gauge	0	114
5161	theory	0	114
5163	with	0	114
5165	tensor	0	114
5167	networks	0	114
5169	arXiv	0	114
5171	:1606.05510	0	114
5172	,	0	114
5173	doi	0	114
5175	:10.22331/q-2017-04-25-9	0	114
5176	.	0	114
5183	A.	1	115
5185	Milsted	1	115
5186	,	0	115
5189	Matrix	0	115
5191	product	0	115
5193	states	0	115
5195	and	0	115
5197	the	0	115
5199	non-abelian	0	115
5201	rotor	0	115
5203	model	0	115
5204	,	0	115
5207	Phys.	0	115
5209	Rev.	0	115
5211	D	0	115
5215	93	0	115
5218	(	0	115
5219	2016	0	115
5220	)	0	115
5223	085012	0	115
5224	.	0	115
5227	doi:10.1103/PhysRevD.93.085012	0	115
5228	.URL	0	115
5231	https:	0	115
5233	//link.aps.org/doi/10.1103/PhysRevD.93.085012	0	115
5241	M.	1	116
5243	C.	1	116
5245	Bañuls,	1	116
5247	K.	1	116
5249	Cichy,	1	116
5251	J.	1	116
5253	I.	1	116
5255	Cirac,	1	116
5257	K.	1	116
5259	Jansen,	1	116
5261	S.	1	116
5263	Kühn,	1	116
5265	H.	1	116
5267	Saito	1	116
5268	,	0	116
5271	The	0	116
5273	multi-flavor	0	116
5275	Schwinger	0	116
5277	model	0	116
5279	with	0	116
5281	chemicalpotential	0	116
5283	-	0	116
5285	Overcomingthe	0	116
5287	sign	0	116
5289	problem	0	116
5291	with	0	116
5293	Matrix	0	116
5295	Product	0	116
5297	States	0	116
5300	,	0	116
5301	PoS	0	116
5305	LATTICE2016	0	116
5308	(	0	116
5311	2016	0	116
5312	)	0	116
5313	316	0	116
5316	.	0	116
5317	arXiv	0	116
5319	:1611.01458	0	116
5320	.	0	116
5327	B.	1	117
5329	Buyens,	1	117
5331	F.	1	117
5333	Verstraete,	1	117
5335	K.	1	117
5337	Van	1	117
5339	Acoleyen	1	117
5340	,	0	117
5343	Hamiltonian	0	117
5345	simulation	0	117
5347	of	0	117
5349	the	0	117
5351	schwinger	0	117
5353	model	0	117
5355	at	0	117
5357	finite	0	117
5359	temperature	0	117
5360	,	0	117
5363	Phys.Rev	0	117
5365	.D	0	117
5369	94	0	117
5372	(	0	117
5375	2016	0	117
5376	)	0	117
5377	085018	0	117
5380	.	0	117
5381	doi	0	117
5383	:10.1103/PhysRevD.94.085018	0	117
5384	.URL	0	117
5387	https:	0	117
5389	//link.aps.org/doi/10.1103/PhysRevD.94.085018	0	117
5397	H.	1	118
5399	Saito,	1	118
5401	M.	1	118
5403	C.	1	118
5405	Bañuls,	1	118
5407	K.	1	118
5409	Cichy,	1	118
5411	J.	1	118
5413	I.	1	118
5415	Cirac,	1	118
5417	K.	1	118
5419	Jansen	1	118
5420	,	0	118
5423	Thermal	0	118
5425	evolution	0	118
5427	of	0	118
5429	the	0	118
5431	one-flavour	0	118
5433	Schwinger	0	118
5435	model	0	118
5437	withusing	0	118
5439	Matrix	0	118
5441	Product	0	118
5443	States	0	118
5446	,	0	118
5447	PoS	0	118
5451	LATTICE2015	0	118
5454	(	0	118
5457	2016	0	118
5458	)	0	118
5459	283	0	118
5462	.	0	118
5463	arXiv	0	118
5465	:1511.00794	0	118
5466	.	0	118
5473	M.	1	119
5475	C.	1	119
5477	Bañuls,	1	119
5479	K.	1	119
5481	Cichy,	1	119
5483	J.	1	119
5485	I.	1	119
5487	Cirac,	1	119
5489	K.	1	119
5491	Jansen,	1	119
5493	S.	1	119
5495	Kühn	1	119
5496	,	0	119
5499	Density	0	119
5501	induced	0	119
5503	phase	0	119
5505	transitions	0	119
5507	in	0	119
5509	the	0	119
5511	schwinger	0	119
5513	model:	0	119
5515	A	0	119
5517	study	0	119
5519	with	0	119
5521	m	0	119
5525	Phys.Rev	0	119
5527	.Lett	0	119
5529	.	0	119
5531	118	0	119
5534	(	0	119
5537	2017	0	119
5538	)	0	119
5539	071601	0	119
5542	.	0	119
5543	doi	0	119
5545	:10.1103/PhysRevLett.118.071601	0	119
5546	.URL	0	119
5549	https:	0	119
5551	//link.aps.org/doi/10.1103/PhysRevLett.118.071601	0	119
5559	M.	1	120
5561	C.	1	120
5563	Bañuls,	1	120
5565	K.	1	120
5567	Cichy,	1	120
5569	J.	1	120
5571	Ignacio	1	120
5573	Cirac,	1	120
5575	K.	1	120
5577	Jansen,	1	120
5579	S.	1	120
5581	Kühn,	1	120
5583	H.	1	120
5585	Saito	1	120
5586	,	0	120
5589	Towards	0	120
5591	overcoming	0	120
5593	the	0	120
5595	Monte	0	120
5597	Carlo	0	120
5599	signproblem	0	120
5601	with	0	120
5603	tensor	0	120
5605	networks	0	120
5608	,in	0	120
5610	:	0	120
5611	European	0	120
5613	Physical	0	120
5615	Journal	0	120
5617	Web	0	120
5619	of	0	120
5621	Conferences	0	120
5624	,Vol	0	120
5626	.	0	120
5627	137	0	120
5630	of	0	120
5632	European	0	120
5634	Physical	0	120
5636	JournalWeb	0	120
5638	of	0	120
5640	Conferences	0	120
5642	,	0	120
5645	2017	0	120
5646	,	0	120
5648	p.	0	120
5651	04001	0	120
5652	.	0	120
5655	arXiv:	0	120
5657	1611.04791	0	120
5658	,	0	120
5659	doi:	0	120
5661	10.1051/epjconf/201713704001	0	120
5662	.	0	120
5669	M.	1	121
5671	C.	1	121
5673	Bañuls,	1	121
5675	K.	1	121
5677	Cichy,	1	121
5679	J.	1	121
5681	I.	1	121
5683	Cirac,	1	121
5685	K.	1	121
5687	Jansen,	1	121
5689	S.	1	121
5691	Kühn	1	121
5692	,	0	121
5695	Efficient	0	121
5697	basis	0	121
5699	formulation	0	121
5701	for	0	121
5703	1+1	0	121
5705	dimensional	0	121
5707	SU(2)	0	121
5709	latticegauge	0	121
5711	theory	0	121
5713	:Spectral	0	121
5715	calculations	0	121
5717	with	0	121
5719	matrix	0	121
5721	product	0	121
5723	states	0	121
5725	arXiv	0	121
5727	:1707.06434	0	121
5728	.	0	121
5735	L.	1	122
5737	Tagliacozzo,	1	122
5739	A.	1	122
5741	Celi,	1	122
5743	M.	1	122
5745	Lewenstein	1	122
5746	,	0	122
5749	Tensor	0	122
5751	networks	0	122
5753	for	0	122
5755	lattice	0	122
5757	gauge	0	122
5759	theories	0	122
5761	with	0	122
5763	continuous	0	122
5765	groups	0	122
5766	,	0	122
5769	Phys.	0	122
5771	Rev.X	0	122
5775	4	0	122
5778	(	0	122
5781	2014	0	122
5782	)	0	122
5783	041024	0	122
5786	.	0	122
5787	doi	0	122
5789	:10.1103/PhysRevX.4.041024	0	122
5790	.URL	0	122
5793	https:	0	122
5795	//link.aps.org/doi/10.1103/PhysRevX.4.041024	0	122
5803	J.	1	123
5805	Haegeman,	1	123
5807	K.	1	123
5809	Van	1	123
5811	Acoleyen,	1	123
5813	N.	1	123
5815	Schuch,	1	123
5817	J.	1	123
5819	I.	1	123
5821	Cirac,	1	123
5823	F.	1	123
5825	Verstraete	1	123
5826	,	0	123
5829	Gauging	0	123
5831	quantum	0	123
5833	states:	0	123
5835	from	0	123
5837	globalto	0	123
5839	local	0	123
5841	symmetries	0	123
5843	in	0	123
5845	many	0	123
5847	-bodysystems	0	123
5850	,	0	123
5851	Phys	0	123
5853	.Rev	0	123
5855	.X	0	123
5857	5	0	123
5860	(	0	123
5863	1	0	123
5864	)(	0	123
5867	2015	0	123
5868	)	0	123
5869	011024	0	123
5872	.	0	123
5873	arXiv	0	123
5875	:1407.1025	0	123
5876	,	0	123
5877	doi	0	123
5879	:10.1103/PhysRevX.5.011024	0	123
5880	.	0	123
5887	E.	1	124
5889	Zohar,	1	124
5891	M.	1	124
5893	Burrello,	1	124
5895	T.	1	124
5897	Wahl,	1	124
5899	J.	1	124
5901	I.	1	124
5903	Cirac	1	124
5904	,	0	124
5907	Fermionic	0	124
5909	Projected	0	124
5911	Entangled	0	124
5913	Pair	0	124
5915	States	0	124
5917	and	0	124
5919	Local	0	124
5921	U(1)	0	124
5923	Gauge	0	124
5925	Theories	0	124
5926	,	0	124
5927	Annals	0	124
5929	Phys	0	124
5932	.	0	124
