	text	class	sample
1399	and	1	77
1400	V.	1	77
1401	Cardoso	1	77
1402	,	0	77
1403	(	0	77
1404	2015	0	77
1405	),	0	77
1406	arXiv:1504.05203	0	77
1407	[	0	77
1408	gr-qc	0	77
1409	].	0	77
1410	N.	1	78
1411	Deppe	1	78
1412	and	1	78
1413	A.R.	1	78
1414	Frey	1	78
1415	,	0	78
1416	J.	0	78
1417	High	0	78
1418	Energy	0	78
1419	Phys.	0	78
1420	12	0	78
1421	(	0	78
1422	2015	0	78
1423	)	0	78
1424	004	0	78
1425	.	0	78
1426	Vgl	0	79
1427	.	0	79
1428	V.	1	79
1429	Balasubramanian,	1	79
1430	A.	1	79
1431	Buchel,	1	79
1432	S.R.	1	79
1433	Green,	1	79
1434	L.	1	79
1435	Lehner,	1	79
1436	andS	1	79
1437	.L.Liebling	1	79
1438	,	0	79
1439	Phys	0	79
1440	.Rev	0	79
1441	.Lett	0	79
1442	.	0	79
1443	113	0	79
1444	(	0	79
1445	2014	0	79
1446	)	0	79
1447	071601	0	79
1448	,	0	79
1449	arXiv	0	79
1450	:1403.6471	0	79
1451	[	0	79
1452	hep-th	0	79
1453	].	0	79
1454	Vgl	0	80
1455	.	0	80
1456	B.	1	80
1457	Craps,	1	80
1458	O.	1	80
1459	Evnin,	1	80
1460	and	1	80
1461	J.	1	80
1462	Vanhoof	1	80
1463	,	0	80
1464	J.	0	80
1465	High	0	80
1466	Energy	0	80
1467	Phys.	0	80
1468	10	0	80
1469	(	0	80
1470	2014	0	80
1471	)	0	80
1472	48	0	80
1473	,	0	80
1474	arXiv	0	80
1475	:1407.6273	0	80
1476	[	0	80
1477	gr-qc	0	80
1478	].	0	80
1479	Vgl	0	81
1480	.	0	81
1481	B.	1	81
1482	Craps,	1	81
1483	O.	1	81
1484	Evnin,	1	81
1485	and	1	81
1486	J.	1	81
1487	Vanhoof	1	81
1488	,	0	81
1489	J.	0	81
1490	High	0	81
1491	Energy	0	81
1492	Phys.	0	81
1493	01	0	81
1494	(	0	81
1495	2015	0	81
1496	)	0	81
1497	108	0	81
1498	,	0	81
1499	arXiv	0	81
1500	:1412.3249	0	81
1501	[	0	81
1502	gr-qc	0	81
1503	].	0	81
1504	N.	1	82
1505	Deppe,	1	82
1506	A.	1	82
1507	Kolly,	1	82
1508	A.	1	82
1509	Frey,	1	82
1510	and	1	82
1511	G.	1	82
1512	Kunstatter	1	82
1513	,	0	82
1514	Phys.	0	82
1515	Rev.Lett	0	82
1516	.	0	82
1517	114	0	82
1518	(	0	82
1519	2015	0	82
1520	)	0	82
1521	071102	0	82
1522	,	0	82
1523	arXiv	0	82
1524	:1410.1869	0	82
1525	[	0	82
1526	hep-th	0	82
1527	].	0	82
1528	Vgl.	0	83
1529	beispielsweise	0	83
1530	H.	1	83
1531	Okawa,	1	83
1532	V.	1	83
1533	Cardoso,	1	83
1534	and	1	83
1535	P.	1	83
1536	Pani	1	83
1537	,	0	83
1538	Phys.	0	83
1539	Rev.	0	83
1540	D	0	83
1541	89	0	83
1542	(	0	83
1543	2014	0	83
1544	)	0	83
1545	041502	0	83
1546	,	0	83
1547	arXiv	0	83
1548	:1311.1235	0	83
1549	[	0	83
1550	gr-qc	0	83
1551	].	0	83
1552	Die	0	84
1553	Arbeit	0	84
1554	von	0	84
1555	P.	1	84
1556	Basu,	1	84
1557	C.	1	84
1558	Krishnan,	1	84
1559	and	1	84
1560	A.	1	84
1561	Saurabh	1	84
1562	,	0	84
1563	Int.	0	84
1564	J.	0	84
1565	Mod.	0	84
1566	Phys.	0	84
1567	A	0	84
1568	30	0	84
1569	(	0	84
1570	2015	0	84
1571	)	0	84
1572	1550128	0	84
1573	,	0	84
1574	arXiv	0	84
1575	:1408.0624	0	84
1576	[	0	84
1577	hep-th	0	84
1578	].	0	84
1579	Vgl.	0	85
1580	beispielsweise	0	85
1581	P.	1	85
1582	Basu,	1	85
1583	C.	1	85
1584	Krishnan,	1	85
1585	and	1	85
1586	P.N.	1	85
1587	Bala	1	85
1588	Subramanian	1	85
1589	,	0	85
1590	Phys.	0	85
1591	Lett.B	0	85
1592	746	0	85
1593	(	0	85
1594	2015	0	85
1595	)	0	85
1596	261	0	85
1597	,	0	85
1598	arXiv	0	85
1599	:1501.07499	0	85
1600	[	0	85
1601	hep-th	0	85
1602	].	0	85
1603	D.	1	86
1604	Christodoulou	1	86
1605	,	0	86
1606	Ann.	0	86
1607	Math.	0	86
1608	Second	0	86
1609	Series	0	86
1610	149	0	86
1611	(	0	86
1612	1999	0	86
1613	)	0	86
1614	183	0	86
1615	.	0	86
1616	siehe	0	87
1617	IEEE	0	87
1618	JOURNAL	0	87
1619	ON	0	87
1620	SELECTED	0	87
1621	AREAS	0	87
1622	IN	0	87
1623	COMMUNICATIONS	0	87
1624	,	0	87
1625	VOL.	0	87
1626	18	0	87
1627	,	0	87
1628	NO.	0	87
1629	8	0	87
1630	,	0	87
1631	AUGUST	0	87
1632	2000	0	87
1633	).	0	87
1634	Die	0	88
1635	Arbeit	0	88
1636	von	0	88
1637	Diamond	0	88
1638	&amp;	0	88
1639	Related	0	88
1640	Materials	0	88
1641	20	0	88
1642	(	0	88
1643	2011	0	88
1644	)	0	88
1645	520–522	0	88
1646	siehe	0	89
1647	Phys.	0	89
1648	Status	0	89
1649	Solidi	0	89
1650	A	0	89
1651	206	0	89
1652	,	0	89
1653	No.	0	89
1654	6	0	89
1655	,	0	89
1656	1130–	0	89
1657	1134	0	89
1658	(	0	89
1659	2009	0	89
1660	)	0	89
1661	beispielsweise	0	90
1662	auch	0	90
1663	Applied	0	90
1664	Mathematics	0	90
1665	and	0	90
1666	Computation	0	90
1667	192	0	90
1668	(	0	90
1669	2007	0	90
1670	)	0	90
1671	487–495	0	90
1672	Vgl	0	91
1673	.	0	91
1674	dazu	0	91
1675	115~k	0	91
1676	IKANbALIIUNS	0	91
1677	ON	0	91
1678	BIOMEDICAL	0	91
1679	ENGINEERING	0	91
1680	,	0	91
1681	VOL	0	91
1682	43	0	91
1683	,	0	91
1684	NO	0	91
1685	9	0	91
1686	,	0	91
1687	SEPTEMBER	0	91
1688	1996	0	91
1689	919	0	91
1690	M.	1	92
1691	E.	1	92
1692	Peskin,	1	92
1693	D.	1	92
1694	V.	1	92
1695	Schroeder	1	92
1696	,	0	92
1697	An	0	92
1698	Introduction	0	92
1699	to	0	92
1700	Quantum	0	92
1701	Field	0	92
1702	Theory	0	92
1703	;	0	92
1704	1995	0	92
1705	ed.,	0	92
1706	Westview,	0	92
1707	Boulder,	0	92
1708	CO	0	92
1709	,	0	92
1710	1995	0	92
1711	.URL	0	92
1712	https:	0	92
1713	//cds.cern.ch/record/257493	0	92
1714	Vgl	0	93
1715	.	0	93
1716	E.	1	93
1717	Fradkin	1	93
1718	,	0	93
1719	Field	0	93
1720	Theories	0	93
1721	of	0	93
1722	Condensed	0	93
1723	Matter	0	93
1724	Physics	0	93
1725	,	0	93
1726	2nd	0	93
1727	Edition	0	93
1728	,	0	93
1729	Cambridge	0	93
1730	University	0	93
1731	Press	0	93
1732	,	0	93
1733	2013	0	93
1734	.	0	93
1735	Vgl.	0	94
1736	beispielsweise	0	94
1737	[3]	0	94
1738	K	1	94
1739	.G	1	94
1740	.Wilson	1	94
1741	,	0	94
1742	Confinement	0	94
1743	ofQuarks	0	94
1744	,	0	94
1745	Phys.	0	94
1746	Rev.D	0	94
1747	10	0	94
1748	(	0	94
1749	1974	0	94
1750	)	0	94
1751	2445-2459	0	94
1752	,[,	0	94
1753	45	0	94
1754	(1974)	0	94
1755	].	0	94
1756	doi:10.	0	94
1757	1103/PhysRevD.10.2445	0	94
1758	.	0	94
1759	zu	0	95
1760	<place_holder>	0	95
1761	vgl	0	95
1762	.	0	95
1763	M.	1	95
1764	Troyer,	1	95
1765	U.-J.	1	95
1766	Wiese	1	95
1767	,	0	95
1768	Computational	0	95
1769	complexity	0	95
1770	and	0	95
1771	fundamental	0	95
1772	limitations	0	95
1773	to	0	95
1774	fermionic	0	95
1775	quan-tumMonte	0	95
1776	Carlo	0	95
1777	simulations	0	95
1778	,	0	95
1779	Phys	0	95
1780	.Rev	0	95
1781	.Lett	0	95
1782	.	0	95
1783	94	0	95
1784	(	0	95
1785	2005	0	95
1786	)	0	95
1787	170201	0	95
1788	.	0	95
1789	arXiv	0	95
1790	:cond-mat/0408370	0	95
1791	,	0	95
1792	doi:	0	95
1793	10.1103/PhysRevLett.94.170201	0	95
1794	.	0	95
1795	zu	0	96
1796	<place_holder>	0	96
1797	:	0	96
1798	J.	1	96
1799	Kogut,	1	96
1800	L.	1	96
1801	Susskind	1	96
1802	,	0	96
1803	Hamiltonian	0	96
1804	formulation	0	96
1805	of	0	96
1806	wilson&apos;s	0	96
1807	lattice	0	96
1808	gauge	0	96
1809	theories	0	96
1810	,	0	96
1811	Phys.	0	96
1812	Rev.	0	96
1813	D	0	96
1814	11	0	96
1815	(	0	96
1816	1975	0	96
1817	)	0	96
1818	395-408	0	96
1819	.	0	96
1820	doi	0	96
1821	:10.1103/PhysRevD.11.395.URL	0	96
1822	https:	0	96
1823	//link.aps.org/doi/10.1103/PhysRevD.11.395	0	96
1824	Die	0	97
1825	Arbeit	0	97
1826	von	0	97
1827	E.	1	97
1828	Zohar,	1	97
1829	J.	1	97
1830	I.	1	97
1831	Cirac,	1	97
1832	B.	1	97
1833	Reznik	1	97
1834	,	0	97
1835	Quantum	0	97
1836	Simulations	0	97
1837	of	0	97
1838	Lattice	0	97
1839	Gauge	0	97
1840	Theories	0	97
1841	using	0	97
1842	Ultracold	0	97
1843	Atoms	0	97
1844	in	0	97
1845	Opti-calLattices	0	97
1846	,	0	97
1847	Rept	0	97
1848	.Prog	0	97
1849	.Phys	0	97
1850	.	0	97
1851	79	0	97
1852	(	0	97
1853	1	0	97
1854	)(	0	97
1855	2016	0	97
1856	)	0	97
1857	014401	0	97
1858	.	0	97
1859	arXiv	0	97
1860	:1503.02312	0	97
1861	,	0	97
1862	doi	0	97
1863	:10.1088/0034-4885/79/1/014401	0	97
1864	.	0	97
1865	Vgl	0	98
1866	.	0	98
1867	U.-J.	1	98
1868	Wiese	1	98
1869	,	0	98
1870	Ultracold	0	98
1871	Quantum	0	98
1872	Gases	0	98
1873	and	0	98
1874	Lattice	0	98
1875	Systems:	0	98
1876	Quantum	0	98
1877	Simulation	0	98
1878	of	0	98
1879	Lattice	0	98
1880	Gauge	0	98
1881	Theories	0	98
1882	,	0	98
1883	AnnalenPhys	0	98
1884	.	0	98
1885	525	0	98
1886	(	0	98
1887	2013	0	98
1888	)	0	98
1889	777	0	98
1890	-796	0	98
1891	.	0	98
1892	arXiv	0	98
1893	:1305.1602	0	98
1894	,	0	98
1895	doi	0	98
1896	:10.1002/andp.201300104	0	98
1897	.	0	98
1898	)	0	99
1899	S.	1	99
1900	R.	1	99
1901	White	1	99
1902	,	0	99
1903	Density	0	99
1904	matrix	0	99
1905	formulation	0	99
1906	for	0	99
1907	quantum	0	99
1908	renormalization	0	99
1909	groups	0	99
1910	,	0	99
1911	Physical	0	99
1912	Review	0	99
1913	Letters	0	99
1914	69	0	99
1915	(	0	99
1916	19	0	99
1917	)	0	99
1918	(	0	99
1919	1992	0	99
1920	)	0	99
1921	2863	0	99
1922	-2866	0	99
1923	.	0	99
1924	doi	0	99
1925	:10.1103/PhysRevLett.69.2863	0	99
1926	.URL	0	99
1927	http:	0	99
1928	//link.aps.org/doi/10.1103/PhysRevLett.69.2863	0	99
1929	Die	0	100
1930	Arbeit	0	100
1931	von	0	100
1932	F.	1	100
1933	Verstraete,	1	100
1934	V.	1	100
1935	Murg,	1	100
1936	J.	1	100
1937	I.	1	100
1938	Cirac	1	100
1939	,	0	100
1940	Matrix	0	100
1941	product	0	100
1942	states,	0	100
1943	projected	0	100
1944	entangled	0	100
1945	pair	0	100
1946	states,	0	100
1947	and	0	100
1948	variational	0	100
1949	renormalization	0	100
1950	group	0	100
1951	m	0	100
1952	57	0	100
1953	(	0	100
1954	2	0	100
1955	)	0	100
1956	143	0	100
1957	-224	0	100
1958	.	0	100
1959	arXiv	0	100
1960	:0907.2796	0	100
1961	,	0	100
1962	doi	0	100
1963	:10.1080/14789940801912366	0	100
1964	.URL	0	100
1965	http:	0	100
1966	//arxiv.org/abs/0907.2796	0	100
1967	siehe	0	101
1968	[10	0	101
1969	]	0	101
1970	D.Pérez	1	101
1971	-García	1	101
1972	,M.Sanz,	1	101
1973	C.E	1	101
1974	.Gonzalez-	1	101
1975	Guillen,M	1	101
1976	.M.	1	101
1977	Wolf,J.I	1	101
1978	.	1	101
1979	Cirac	1	101
1980	,	0	101
1981	Acanonical	0	101
1982	form	0	101
1983	for	0	101
1984	Projected	0	101
1985	Entangled	0	101
1986	Pair	0	101
1987	States	0	101
1988	and	0	101
1989	applications	0	101
1990	12	0	101
1991	025010	0	101
1992	.	0	101
1993	doi:10	0	101
1994	.1088/1367-2630/12/2/025010	0	101
1995	.	0	101
1996	URL	0	101
1997	http://arxiv.org/abs/0908.1674v1	0	101
1998	;	0	101
1999	http://arxiv.org/pdf/0908.1674v1	0	101
2000	M.	1	102
2001	Bañuls,	1	102
2002	K.	1	102
2003	Cichy,	1	102
2004	J.	1	102
2005	Cirac,	1	102
2006	K.	1	102
2007	Jansen	1	102
2008	,	0	102
2009	The	0	102
2010	mass	0	102
2011	spectrum	0	102
2012	of	0	102
2013	the	0	102
2014	schwinger	0	102
2015	model	0	102
2016	with	0	102
2017	matrix	0	102
2018	product	0	102
2019	states	0	102
2020	,	0	102
2021	Journalof	0	102
2022	High	0	102
2023	Energy	0	102
2024	Physics	0	102
2025	2013	0	102
2026	(	0	102
2027	11	0	102
2028	)(	0	102
2029	2013	0	102
2030	)	0	102
2031	158	0	102
2032	.	0	102
2033	doi	0	102
2034	:10.1007/JHEP11(2013)158	0	102
2035	.URL	0	102
2036	https:	0	102
2037	//doi.org/10.1007/JHEP11(2013)158	0	102
2038	Vgl	0	103
2039	.	0	103
2040	Y.	1	103
2041	Shimizu,	1	103
2042	Y.	1	103
2043	Kuramashi	1	103
2044	,	0	103
2045	Grassmann	0	103
2046	tensor	0	103
2047	renormalization	0	103
2048	group	0	103
2049	approach	0	103
2050	to	0	103
2051	one-flavor	0	103
2052	lattice	0	103
2053	schwinger	0	103
2054	model	0	103
2055	,	0	103
2056	Phys.Rev	0	103
2057	.D	0	103
2058	90	0	103
2059	(	0	103
2060	2014	0	103
2061	)	0	103
2062	014508	0	103
2063	.	0	103
2064	doi	0	103
2065	:10.1103/PhysRevD.90.014508	0	103
2066	.URL	0	103
2067	https:	0	103
2068	//link.aps.org/doi/10.1103/PhysRevD.90.014508	0	103
2069	Vgl.	0	104
2070	beispielsweise	0	104
2071	[13	0	104
2072	]	0	104
2073	B.Buyens	1	104
2074	,J	1	104
2075	.Haegeman,	1	104
2076	K.Van	1	104
2077	Acoleyen,H	1	104
2078	.Verschelde,	1	104
2079	F.	1	104
2080	Verstraete	1	104
2081	,	0	104
2082	Matrix	0	104
2083	productstatesfor	0	104
2084	gaugefieldtheories	0	104
2085	,	0	104
2086	Phys.	0	104
2087	Rev.Lett	0	104
2088	.	0	104
2089	113	0	104
2090	(	0	104
2091	2014	0	104
2092	)	0	104
2093	091601	0	104
2094	.	0	104
2095	doi:	0	104
2096	10.1103	0	104
2097	/PhysRevLett.	0	104
2098	113.091601	0	104
2099	.	0	104
2100	URL	0	104
2101	https://link.aps.org/doi/10.1103/PhysRevLett.113.091601	0	104
2102	beispielsweise	0	105
2103	auch	0	105
2104	P.	1	105
2105	Silvi,	1	105
2106	E.	1	105
2107	Rico,	1	105
2108	T.	1	105
2109	Calarco,	1	105
2110	S.	1	105
2111	Montangero	1	105
2112	,	0	105
2113	Lattice	0	105
2114	gauge	0	105
2115	tensor	0	105
2116	networks	0	105
2117	,	0	105
2118	New	0	105
2119	Journal	0	105
2120	of	0	105
2121	Physics	0	105
2122	16	0	105
2123	(	0	105
2124	10	0	105
2125	)	0	105
2126	(	0	105
2127	2014	0	105
2128	)	0	105
2129	103015	0	105
2130	.URL	0	105
2131	http:	0	105
2132	//stacks.iop.org/1367-2630/16/i=10/a=103015	0	105
2133	Vgl	0	106
2134	.	0	106
2135	dazu	0	106
2136	B.	1	106
2137	Buyens,	1	106
2138	K.	1	106
2139	Van	1	106
2140	Acoleyen,	1	106
2141	J.	1	106
2142	Haegeman,	1	106
2143	F.	1	106
2144	Verstraete	1	106
2145	,	0	106
2146	Matrix	0	106
2147	product	0	106
2148	states	0	106
2149	for	0	106
2150	Hamiltonian	0	106
2151	lattice	0	106
2152	gauge	0	106
2153	theories	0	106
2154	,ArXiv	0	106
2155	e	0	106
2156	-prints	0	106
2157	arXiv:1411.0020	0	106
2158	.	0	106
2159	dazu	0	107
2160	E.	1	107
2161	Rico,	1	107
2162	T.	1	107
2163	Pichler,	1	107
2164	M.	1	107
2165	Dalmonte,	1	107
2166	P.	1	107
2167	Zoller,	1	107
2168	S.	1	107
2169	Montangero	1	107
2170	,	0	107
2171	Tensor	0	107
2172	networks	0	107
2173	for	0	107
2174	lattice	0	107
2175	gauge	0	107
2176	theories	0	107
2177	and	0	107
2178	atomic	0	107
2179	quantum	0	107
2180	simulat	0	107
2181	Phys.Rev	0	107
2182	.Lett	0	107
2183	.	0	107
2184	112	0	107
2185	(	0	107
2186	2014	0	107
2187	)	0	107
2188	201601	0	107
2189	.	0	107
2190	doi	0	107
2191	:10.1103/PhysRevLett.112.201601	0	107
2192	.URL	0	107
2193	https:	0	107
2194	//link.aps.org/doi/10.1103/PhysRevLett.112.201601	0	107
2195	Vgl	0	108
2196	.	0	108
2197	H.	1	108
2198	Saito,	1	108
2199	M.	1	108
2200	C.	1	108
2201	Bañuls,	1	108
2202	K.	1	108
2203	Cichy,	1	108
2204	J.	1	108
2205	I.	1	108
2206	Cirac,	1	108
2207	K.	1	108
2208	Jansen	1	108
2209	,	0	108
2210	The	0	108
2211	temperature	0	108
2212	dependence	0	108
2213	of	0	108
2214	the	0	108
2215	chiral	0	108
2216	condensate	0	108
2217	inthe	0	108
2218	Schwinger	0	108
2219	model	0	108
2220	with	0	108
2221	Matrix	0	108
2222	Product	0	108
2223	States	0	108
2224	,	0	108
2225	PoS	0	108
2226	LATTICE2014	0	108
2227	(	0	108
2228	2014	0	108
2229	)	0	108
2230	302	0	108
2231	.	0	108
2232	arXiv	0	108
2233	:1412.0596	0	108
2234	.	0	108
2235	Vgl	0	109
2236	.	0	109
2237	dazu	0	109
2238	S.	1	109
2239	Kühn,	1	109
2240	E.	1	109
2241	Zohar,	1	109
2242	J.	1	109
2243	I.	1	109
2244	Cirac,	1	109
2245	M.	1	109
2246	C.	1	109
2247	Bañuls	1	109
2248	,	0	109
2249	Non-abelian	0	109
2250	string	0	109
2251	breaking	0	109
2252	phenomena	0	109
2253	with	0	109
2254	matrix	0	109
2255	product	0	109
2256	states	0	109
2257	,	0	109
2258	Journalof	0	109
2259	High	0	109
2260	Energy	0	109
2261	Physics	0	109
2262	2015	0	109
2263	(	0	109
2264	7	0	109
2265	)(	0	109
2266	2015	0	109
2267	)	0	109
2268	130	0	109
2269	.	0	109
2270	doi	0	109
2271	:10.1007/JHEP07(2015)130	0	109
2272	.URL	0	109
2273	https:	0	109
2274	//doi.org/10.1007/JHEP07(2015)130	0	109
2275	zu	0	110
2276	<place_holder>	0	110
2277	:	0	110
2278	M.	1	110
2279	C.	1	110
2280	Bañuls,	1	110
2281	K.	1	110
2282	Cichy,	1	110
2283	J.	1	110
2284	I.	1	110
2285	Cirac,	1	110
2286	K.	1	110
2287	Jansen,	1	110
2288	H.	1	110
2289	Saito	1	110
2290	,	0	110
2291	Thermal	0	110
2292	evolution	0	110
2293	of	0	110
2294	the	0	110
2295	schwinger	0	110
2296	model	0	110
2297	with	0	110
2298	matrix	0	110
2299	product	0	110
2300	operators	0	110
2301	,	0	110
2302	Phys.Rev	0	110
2303	.D	0	110
2304	92	0	110
2305	(	0	110
2306	2015	0	110
2307	)	0	110
2308	034519	0	110
2309	.	0	110
2310	doi	0	110
2311	:10.1103/PhysRevD.92.034519	0	110
2312	.URL	0	110
2313	https:	0	110
2314	//link.aps.org/doi/10.1103/PhysRevD.92.034519	0	110
2315	)	0	111
2316	M.	1	111
2317	C.	1	111
2318	Bañuls,	1	111
2319	K.	1	111
2320	Cichy,	1	111
2321	K.	1	111
2322	Jansen,	1	111
2323	H.	1	111
2324	Saito	1	111
2325	,	0	111
2326	Chiral	0	111
2327	condensate	0	111
2328	in	0	111
2329	the	0	111
2330	schwinger	0	111
2331	model	0	111
2332	with	0	111
2333	matrix	0	111
2334	product	0	111
2335	operators	0	111
2336	,	0	111
2337	Phys.Rev	0	111
2338	.D	0	111
2339	93	0	111
2340	(	0	111
2341	2016	0	111
2342	)	0	111
2343	094512	0	111
2344	.	0	111
2345	doi	0	111
2346	:10.1103/PhysRevD.93.094512	0	111
2347	.URL	0	111
2348	https:	0	111
2349	//link.aps.org/doi/10.1103/PhysRevD.93.094512	0	111
2350	)	0	112
2351	T.	1	112
2352	Pichler,	1	112
2353	M.	1	112
2354	Dalmonte,	1	112
2355	E.	1	112
2356	Rico,	1	112
2357	P.	1	112
2358	Zoller,	1	112
2359	S.	1	112
2360	Montangero	1	112
2361	,	0	112
2362	Real-time	0	112
2363	dynamics	0	112
2364	in	0	112
2365	u(1)	0	112
2366	lattice	0	112
2367	gauge	0	112
2368	theories	0	112
2369	with	0	112
2370	tensor	0	112
2371	networks	0	112
2372	Phys.Rev	0	112
2373	.X	0	112
2374	6	0	112
2375	(	0	112
2376	2016	0	112
2377	)	0	112
2378	011023	0	112
2379	.	0	112
2380	doi	0	112
2381	:10.1103/PhysRevX.6.011023	0	112
2382	.URL	0	112
2383	https:	0	112
2384	//link.aps.org/doi/10.1103/PhysRevX.6.011023	0	112
2385	dazu	0	113
2386	auch	0	113
2387	B.	1	113
2388	Buyens,	1	113
2389	J.	1	113
2390	Haegeman,	1	113
2391	F.	1	113
2392	Hebenstreit,	1	113
2393	F.	1	113
2394	Verstraete,	1	113
2395	K.	1	113
2396	Van	1	113
2397	Acoleyen	1	113
2398	,	0	113
2399	Real-time	0	113
2400	simulation	0	113
2401	of	0	113
2402	the	0	113
2403	Schwinger	0	113
2404	effectwith	0	113
2405	Matrix	0	113
2406	Product	0	113
2407	States	0	113
2408	arXiv	0	113
2409	:1612.00739	0	113
2410	.	0	113
2411	dazu	0	114
2412	P.	1	114
2413	Silvi,	1	114
2414	E.	1	114
2415	Rico,	1	114
2416	M.	1	114
2417	Dalmonte,	1	114
2418	F.	1	114
2419	Tschirsich,	1	114
2420	S.	1	114
2421	Montangero	1	114
2422	,	0	114
2423	Finite-density	0	114
2424	phase	0	114
2425	diagram	0	114
2426	of	0	114
2427	a	0	114
2428	(1+1)-d	0	114
2429	non-abelianlattice	0	114
2430	gauge	0	114
2431	theory	0	114
2432	with	0	114
2433	tensor	0	114
2434	networks	0	114
2435	arXiv	0	114
2436	:1606.05510	0	114
2437	,	0	114
2438	doi	0	114
2439	:10.22331/q-2017-04-25-9	0	114
2440	.	0	114
2441	zu	0	115
2442	<place_holder>	0	115
2443	:	0	115
2444	A.	1	115
2445	Milsted	1	115
2446	,	0	115
2447	Matrix	0	115
2448	product	0	115
2449	states	0	115
2450	and	0	115
2451	the	0	115
2452	non-abelian	0	115
2453	rotor	0	115
2454	model	0	115
2455	,	0	115
2456	Phys.	0	115
2457	Rev.	0	115
2458	D	0	115
2459	93	0	115
2460	(	0	115
2461	2016	0	115
2462	)	0	115
2463	085012	0	115
2464	.	0	115
2465	doi:10.1103/PhysRevD.93.085012	0	115
2466	.URL	0	115
2467	https:	0	115
2468	//link.aps.org/doi/10.1103/PhysRevD.93.085012	0	115
2469	siehe	0	116
2470	M.	1	116
2471	C.	1	116
2472	Bañuls,	1	116
2473	K.	1	116
2474	Cichy,	1	116
2475	J.	1	116
2476	I.	1	116
2477	Cirac,	1	116
2478	K.	1	116
2479	Jansen,	1	116
2480	S.	1	116
2481	Kühn,	1	116
2482	H.	1	116
2483	Saito	1	116
2484	,	0	116
2485	The	0	116
2486	multi-flavor	0	116
2487	Schwinger	0	116
2488	model	0	116
2489	with	0	116
2490	chemicalpotential	0	116
2491	-	0	116
2492	Overcomingthe	0	116
2493	sign	0	116
2494	problem	0	116
2495	with	0	116
2496	Matrix	0	116
2497	Product	0	116
2498	States	0	116
2499	,	0	116
2500	PoS	0	116
2501	LATTICE2016	0	116
2502	(	0	116
2503	2016	0	116
2504	)	0	116
2505	316	0	116
2506	.	0	116
2507	arXiv	0	116
2508	:1611.01458	0	116
2509	.	0	116
2510	dazu	0	117
2511	B.	1	117
2512	Buyens,	1	117
2513	F.	1	117
2514	Verstraete,	1	117
2515	K.	1	117
2516	Van	1	117
2517	Acoleyen	1	117
2518	,	0	117
2519	Hamiltonian	0	117
2520	simulation	0	117
2521	of	0	117
2522	the	0	117
2523	schwinger	0	117
2524	model	0	117
2525	at	0	117
2526	finite	0	117
2527	temperature	0	117
2528	,	0	117
2529	Phys.Rev	0	117
2530	.D	0	117
2531	94	0	117
2532	(	0	117
2533	2016	0	117
2534	)	0	117
2535	085018	0	117
2536	.	0	117
2537	doi	0	117
2538	:10.1103/PhysRevD.94.085018	0	117
2539	.URL	0	117
2540	https:	0	117
2541	//link.aps.org/doi/10.1103/PhysRevD.94.085018	0	117
2542	beispielsweise	0	118
2543	auch	0	118
2544	H.	1	118
2545	Saito,	1	118
2546	M.	1	118
2547	C.	1	118
2548	Bañuls,	1	118
2549	K.	1	118
2550	Cichy,	1	118
2551	J.	1	118
2552	I.	1	118
2553	Cirac,	1	118
2554	K.	1	118
2555	Jansen	1	118
2556	,	0	118
2557	Thermal	0	118
2558	evolution	0	118
2559	of	0	118
2560	the	0	118
2561	one-flavour	0	118
2562	Schwinger	0	118
2563	model	0	118
2564	withusing	0	118
2565	Matrix	0	118
2566	Product	0	118
2567	States	0	118
2568	,	0	118
2569	PoS	0	118
2570	LATTICE2015	0	118
2571	(	0	118
2572	2016	0	118
2573	)	0	118
2574	283	0	118
2575	.	0	118
2576	arXiv	0	118
2577	:1511.00794	0	118
2578	.	0	118
2579	Vgl	0	119
2580	.	0	119
2581	M.	1	119
2582	C.	1	119
2583	Bañuls,	1	119
2584	K.	1	119
2585	Cichy,	1	119
2586	J.	1	119
2587	I.	1	119
2588	Cirac,	1	119
2589	K.	1	119
2590	Jansen,	1	119
2591	S.	1	119
2592	Kühn	1	119
2593	,	0	119
2594	Density	0	119
2595	induced	0	119
2596	phase	0	119
2597	transitions	0	119
2598	in	0	119
2599	the	0	119
2600	schwinger	0	119
2601	model:	0	119
2602	A	0	119
2603	study	0	119
2604	with	0	119
2605	m	0	119
2606	Phys.Rev	0	119
2607	.Lett	0	119
2608	.	0	119
2609	118	0	119
2610	(	0	119
2611	2017	0	119
2612	)	0	119
2613	071601	0	119
2614	.	0	119
2615	doi	0	119
2616	:10.1103/PhysRevLett.118.071601	0	119
2617	.URL	0	119
2618	https:	0	119
2619	//link.aps.org/doi/10.1103/PhysRevLett.118.071601	0	119
2620	siehe	0	120
2621	M.	1	120
2622	C.	1	120
2623	Bañuls,	1	120
2624	K.	1	120
2625	Cichy,	1	120
2626	J.	1	120
2627	Ignacio	1	120
2628	Cirac,	1	120
2629	K.	1	120
2630	Jansen,	1	120
2631	S.	1	120
2632	Kühn,	1	120
2633	H.	1	120
2634	Saito	1	120
2635	,	0	120
2636	Towards	0	120
2637	overcoming	0	120
2638	the	0	120
2639	Monte	0	120
2640	Carlo	0	120
2641	signproblem	0	120
2642	with	0	120
2643	tensor	0	120
2644	networks	0	120
2645	,in	0	120
2646	:	0	120
2647	European	0	120
2648	Physical	0	120
